-0.278108	-0.725961	0.628997
0.805111	0.561038	0.19244
-0.947931	-0.140795	-0.285662
0.427511	0.124967	-0.895331
-0.00219542	-0.585045	-0.810998
-0.374604	-0.794698	0.477627
0.384728	-0.0297611	0.92255
-0.471136	-0.24193	0.848234
-0.217263	0.887587	-0.406184
-0.599125	-0.703866	0.381604
0.476346	-0.489137	0.730644
0.218767	0.95022	0.221863
0.049507	-0.474999	-0.878593
-0.687505	0.682592	-0.247801
-0.209735	0.91585	0.342389
-0.259865	-0.498659	0.826927
0.642634	-0.215896	0.735127
-0.176594	-0.372167	-0.911212
0.325631	0.381	-0.865334
0.607327	0.247285	0.754986
-0.768254	-0.100112	0.632268
0.879969	-0.204758	0.428636
-0.695117	0.718083	-0.0341871
0.332742	0.886724	-0.320941
0.388802	0.759993	-0.520811
0.16253	-0.393182	-0.904982
0.8602	0.435137	0.265916
0.860309	0.509662	-0.0106622
0.708929	-0.501323	-0.496079
-0.100926	-0.141881	0.984725
-0.456087	0.00114018	0.889934
-0.64372	0.752144	-0.141077
0.798951	-0.520687	0.300935
0.432916	0.887619	-0.157214
-0.905578	-0.376431	-0.195522
0.517881	0.537138	0.665795
0.560957	-0.290527	0.775192
0.608519	0.238772	0.756765
0.257932	-0.0770218	-0.963088
-0.766553	0.557279	0.319119
-0.632035	0.764941	0.124085
-0.836193	0.507648	-0.207544
-0.498251	-0.24903	-0.8305
-0.563694	-0.256142	0.785264
-0.344086	0.343139	0.873991
-0.775321	0.595142	0.211382
0.620427	0.761067	-0.189333
-0.912588	-0.0862719	-0.399675
-0.497028	0.206203	0.842878
0.0534667	-0.517296	0.854135
-0.671162	-0.249524	0.698054
-0.646753	0.254403	0.71902
-0.446934	0.433729	-0.782387
0.173759	0.0565547	0.983163
0.863794	-0.180851	0.470269
0.742357	0.227441	-0.630219
-0.634167	0.686864	-0.355035
0.333384	0.448625	-0.829211
0.159258	0.122867	-0.979561
-0.715874	0.154509	0.680919
-0.27075	0.715533	0.643978
0.837324	-0.54659	-0.0112595
-0.320704	-0.927692	-0.191146
-0.810197	-0.502479	-0.301821
0.406309	0.91073	0.0740525
0.471479	0.845541	-0.250536
0.852573	0.447482	0.269962
0.951552	-0.123965	-0.281391
0.371743	0.927736	0.0333658
0.592185	0.706788	0.386998
-0.439957	0.289743	0.849992
0.805151	-0.548447	0.225693
-0.720289	-0.6369	0.274848
0.18737	-0.521957	0.832138
-0.324932	0.115854	0.938614
-0.651712	0.444523	-0.61455
-0.724491	0.401983	-0.559931
-0.320342	0.930921	0.175404
-0.714878	-0.394104	-0.577608
-0.834303	0.10275	-0.541647
-0.226936	0.547348	0.80555
-0.854123	0.235823	-0.463532
-0.373661	-0.867765	0.32766
0.112157	-0.570831	0.813372
0.265889	0.669456	0.693636
0.68639	0.242192	-0.68572
0.231349	0.751124	-0.618296
-0.542223	-0.554603	0.631197
-0.383849	-0.881389	-0.275343
-0.222637	-0.578279	-0.784873
0.0476797	-0.765274	0.641936
-0.39882	-0.0969917	0.911886
0.723557	-0.437451	0.53395
0.661018	0.702097	-0.264795
-0.396101	0.91484	0.078562
0.161908	-0.581948	-0.796946
0.540827	-0.776705	-0.322854
-0.575746	-0.612594	0.541521
0.340477	-0.475634	-0.811078
-0.642158	-0.711943	-0.284203
-0.710959	-0.513276	-0.480712
0.210896	0.290387	-0.93338
-0.48878	0.143941	0.860451
-0.908708	-0.406507	-0.0948825
0.705467	-0.160861	0.690247
-0.786318	0.530144	0.317257
0.0181982	-0.314106	-0.949213
0.216075	-0.721435	-0.657908
0.802769	0.403105	-0.439395
-0.862384	0.100195	-0.49624
0.815381	0.389275	-0.428508
-0.940001	0.0656146	-0.334802
-0.296026	-0.955124	-0.0103487
0.812971	-0.566772	0.133597
0.559141	0.613405	0.55776
-0.0575107	-0.208139	-0.976407
0.512866	-0.0908728	-0.853646
0.232376	-0.96813	0.093409
-0.39115	0.89178	0.227442
-0.99285	0.0291419	-0.115755
0.637711	0.249053	0.728901
-0.723399	0.515568	-0.45922
0.957892	-0.275779	0.0799282
0.44248	-0.151932	-0.883814
-0.423182	-0.560274	0.712046
-0.65743	-0.0725058	-0.750019
0.585517	-0.506905	-0.632627
0.376087	0.181444	-0.908645
-0.788957	0.271271	0.551325
-0.552165	-0.833445	-0.0219874
-0.62734	0.584954	0.514075
-0.745345	0.661186	0.0854033
0.0171837	-0.793702	-0.608065
-0.0941991	-0.727165	-0.679969
0.80147	-0.166235	-0.574467
0.377057	-0.806721	0.455004
0.767717	0.640756	0.00653008
0.634751	0.585534	0.504223
-0.732102	-0.408762	-0.544922
-0.95994	0.0699808	-0.271325
-0.594638	-0.112579	0.796072
-0.954313	0.188236	0.232063
0.711453	-0.694502	-0.107246
-0.0198047	0.663035	0.748327
0.938864	-0.0513551	0.340436
-0.647048	-0.248181	0.720927
0.564347	-0.81476	0.132962
0.341286	0.350508	-0.872163
-0.290979	0.953221	0.0818588
0.139949	-0.974282	0.176602
-0.688842	-0.0911733	0.719155
-0.421506	-0.653414	0.628794
-0.1155	-0.188624	0.975234
-0.0027578	0.466896	0.884308
0.408889	-0.875088	-0.258904
0.827249	-0.556843	0.0747341
0.274972	-0.38593	0.880595
0.220386	0.891919	-0.394856
-0.514163	0.274316	-0.812642
-0.634467	0.104357	0.765873
0.249297	-0.3535	0.901603
0.541201	-0.530614	0.652342
-0.81822	0.513187	0.259144
0.675632	-0.712127	0.190781
0.647441	0.116773	0.753117
-0.967609	-0.0635507	0.244324
-0.966928	0.234243	0.100896
-0.0318322	-0.781332	-0.623303
-0.343793	0.846722	-0.406039
0.292837	0.66588	-0.686186
-0.171433	0.107257	0.97934
0.666994	0.55522	0.49684
0.254592	-0.953173	-0.163228
0.0176282	0.967866	-0.250848
-0.661745	0.74819	0.0480129
-0.498358	-0.696388	0.516414
-0.20465	-0.687063	-0.697182
-0.985267	0.163333	-0.0507063
-0.40439	0.602502	-0.688085
-0.671058	-0.416343	-0.613465
-0.132446	0.756131	-0.640877
0.620691	0.707903	0.337071
0.0210211	-0.908485	0.417388
0.372203	0.887491	-0.271709
0.758263	0.63788	-0.134709
-0.508609	-0.593625	-0.62364
-0.96975	0.2398	-0.0456221
-0.461963	0.139742	-0.875821
-0.0611484	-0.930667	-0.360722
-0.156542	0.394172	0.905606
0.862573	-0.404804	0.303481
-0.499259	-0.780556	0.376128
-0.554976	0.297899	-0.776697
0.778911	0.146993	0.609664
-0.322228	-0.283016	-0.903367
-0.569775	0.776924	0.267854
-0.497987	-0.180331	0.848227
-0.837575	-0.516458	-0.178152
0.523142	-0.506827	-0.685164
0.456982	0.61119	-0.646231
0.526702	-0.438995	-0.727921
-0.557006	0.12054	-0.821714
0.695856	0.0513469	-0.716343
-0.937135	-0.348166	0.0236173
0.167749	-0.94297	-0.287521
0.285306	-0.00661633	-0.958414
0.76385	-0.620316	0.178159
-0.673429	-0.339351	-0.65676
-0.0586827	0.947329	-0.314839
-0.821494	-0.569152	0.034837
0.392326	0.919707	0.014817
0.155249	0.110617	-0.981663
-0.62321	0.743437	0.242714
-0.0903466	-0.991176	-0.0969916
0.00208452	-0.292057	0.956399
0.520842	0.776084	0.355552
-0.129046	-0.577075	-0.806432
0.112514	0.483889	0.867867
0.420049	0.884181	-0.204408
0.321546	0.605848	0.727706
0.104018	0.872293	-0.477793
0.622955	0.55498	0.551293
-0.499119	0.852706	0.154183
0.280217	-0.954734	-0.0998066
0.0495478	0.409423	-0.910998
-0.446997	-0.864679	0.229182
0.778979	-0.6039	-0.168809
0.252164	-0.365359	-0.896062
-0.923214	-0.234289	0.304604
-0.493803	0.865103	-0.0880593
0.340135	0.888571	0.307816
-0.0446006	0.371233	0.927468
-0.981946	0.0569542	0.180383
-0.0507811	-0.918123	0.393029
-0.788213	-0.111062	0.605298
-0.935503	-0.216138	0.279496
0.461153	-0.274191	-0.843894
0.792737	0.606163	-0.0642954
0.534089	0.837035	0.118831
0.593409	0.490832	-0.637926
0.505785	-0.276041	0.817302
0.708381	0.649943	0.275265
0.0367633	0.97951	0.19801
-0.662242	0.606553	-0.43992
-0.862133	0.279796	0.422422
-0.364447	0.200816	-0.909313
-0.707366	-0.623586	-0.332827
0.797412	0.317742	0.513005
-0.3706	0.744038	-0.555934
-0.0165279	0.112642	-0.993498
0.820007	-0.529751	0.216685
-0.958098	0.276805	-0.0736751
-0.67464	-0.256498	0.692149
0.477243	0.0269349	-0.878359
0.131792	-0.639465	-0.75744
0.81131	0.221278	-0.541122
-0.518524	0.836869	0.17545
0.459092	0.754932	-0.468307
0.978095	-0.182974	-0.0992521
-0.873125	-0.254039	-0.416074
0.152167	-0.590472	-0.792583
0.614679	0.522509	-0.590893
-0.778072	0.368317	-0.508868
0.15775	-0.875733	-0.456296
-0.733359	0.430931	-0.525816
0.894113	0.218567	-0.390883
0.975682	0.162347	0.147267
0.788368	-0.38349	-0.481052
0.861369	-0.392807	-0.322096
0.30855	-0.248057	-0.918295
0.531314	0.846188	-0.0408713
-0.901994	0.293958	-0.31622
0.110788	-0.839302	0.532258
-0.364413	0.193728	0.910863
-0.0850501	0.708035	0.701037
-0.524682	0.545385	-0.653654
0.939355	0.313435	-0.139178
0.877815	0.361693	0.314036
0.291299	-0.8402	0.457393
0.0583676	-0.797525	-0.600455
0.563024	0.736031	0.375849
-0.770307	0.582228	0.260073
-0.848255	0.326084	0.417292
0.0379426	-0.296586	-0.954252
0.053074	0.696811	0.715289
0.230707	-0.790446	-0.567423
0.785561	-0.570994	0.238455
0.809159	-0.221876	-0.54409
0.802521	0.536951	-0.260082
-0.922752	-0.385162	-0.0133559
0.750849	-0.100163	0.652835
0.451119	0.521955	0.723916
-0.770382	-0.417082	0.482239
-0.431769	0.839784	-0.329146
-0.599909	0.265311	-0.754798
0.248253	0.490829	-0.835139
-0.669794	0.170953	0.7226
0.358884	0.93172	0.0556784
-0.297182	-0.294406	0.908299
-0.0414902	0.343212	0.938341
0.143027	0.522704	0.840431
-0.506393	-0.378928	0.774584
0.37965	-0.534043	-0.755423
-0.483125	0.784325	-0.389134
-0.157629	-0.337929	0.927878
-0.0751053	-0.435623	-0.89699
0.481767	-0.864434	-0.143719
0.816859	0.413272	0.402427
-0.0716783	-0.264634	0.961681
-0.528606	-0.845613	0.0742513
0.323365	-0.0757752	-0.943235
0.91446	0.0547076	-0.400961
-0.232993	0.962883	-0.136275
0.953788	0.282428	-0.102579
-0.221382	-0.873615	0.433343
0.564937	-0.276095	-0.777572
0.55329	0.667681	0.498069
0.611812	-0.777551	-0.145259
0.194063	-0.834113	0.516328
-0.375675	-0.685569	0.623589
0.634162	0.414784	-0.652528
-0.00181289	-0.999835	0.0180702
0.357295	0.130488	-0.924831
-0.00481413	0.996582	-0.0824744
-0.78314	0.414926	-0.463172
-0.387184	-0.767288	0.511231
0.887604	0.136731	-0.439845
-0.281002	0.0086621	-0.959668
0.202626	-0.369221	0.906983
-0.339356	0.10925	0.934292
-0.183048	0.784903	-0.591964
-0.0381043	0.618165	0.785124
-0.534832	0.807578	0.248542
-0.700056	0.707994	0.0930896
-0.518876	0.851048	-0.0805316
-0.475285	0.368473	0.798957
0.0432614	-0.998513	0.0331556
0.0885697	0.59188	0.801145
0.852481	-0.317521	-0.415278
0.366998	0.830229	-0.419563
0.296991	0.618503	-0.727497
0.861863	0.205403	-0.463682
-0.0235614	0.999003	-0.0379302
0.134722	0.886974	-0.441732
0.238714	0.466458	-0.851723
0.367961	0.525089	-0.767389
-0.100592	0.489765	-0.866032
0.178066	0.959972	-0.21621
0.505567	0.278143	0.816724
0.866409	0.364396	-0.341395
-0.991644	0.0372569	-0.123511
0.932492	0.359836	0.0312544
0.877023	-0.437135	-0.199359
-0.725979	-0.683658	-0.0746032
0.230225	0.67392	-0.702017
-0.224075	0.112505	0.968056
0.437632	0.573024	-0.692908
-0.857666	-0.0224943	0.513715
-0.23976	-0.197399	-0.950552
0.259284	0.515481	-0.816732
0.339823	-0.90733	0.247533
-0.636862	0.769454	0.048447
-0.861164	0.326314	-0.389765
0.618217	-0.427509	0.659579
0.425568	-0.394696	-0.814314
-0.797663	-0.422565	0.430317
-0.289912	-0.251596	-0.923391
0.934043	-0.289787	-0.208774
0.402104	-0.17799	0.898127
-0.234006	0.948491	-0.213554
0.566997	0.0259328	0.823311
-0.98412	-0.0741448	-0.16128
0.238894	0.684829	0.688432
-0.345018	0.246354	0.905689
0.449969	-0.672492	0.587607
0.910778	0.0980839	0.401077
-0.196076	0.950594	0.240678
-0.169541	-0.437013	0.883332
0.112316	-0.332491	-0.936395
0.688709	-0.664719	-0.289533
0.0248474	0.607535	0.793905
-0.0756806	-0.389692	-0.91783
0.808098	0.492842	0.322622
0.489163	0.472722	-0.732976
-0.463601	-0.844377	-0.268518
-0.687308	0.477204	0.547617
0.715432	0.321063	-0.620545
0.137395	-0.986216	-0.0921992
-0.519898	0.644689	0.560431
-0.222698	0.961416	0.161505
0.895495	-0.382576	0.227432
0.126382	0.541706	-0.831013
0.273585	-0.248491	-0.929195
-0.538568	-0.827489	-0.158765
0.630045	0.362588	-0.686712
-0.00976841	-0.133862	0.990952
0.583352	0.75977	0.287141
0.295979	0.668583	0.682197
-0.724792	-0.283461	0.627954
0.273488	0.589132	-0.760348
-0.236173	-0.845599	0.478732
-0.752185	-0.649352	0.112067
-0.719851	0.533964	0.443505
0.979	-0.0984543	0.17851
0.78303	0.375932	0.495519
-0.39183	0.143213	-0.908823
-0.105261	-0.516705	0.849668
-0.490206	-0.302208	0.817538
0.257508	-0.913429	0.315177
0.478282	0.837364	0.264703
0.166467	0.516713	0.839819
-0.103059	-0.810182	0.577048
-0.550928	-0.557911	0.620656
0.340593	0.89717	-0.281217
-0.709267	-0.700026	-0.08309
-0.029072	-0.422538	-0.905879
0.12652	0.161991	-0.978648
0.864831	0.247234	0.43697
0.209506	-0.918286	-0.335943
0.00167882	-0.163611	-0.986524
-0.167511	-0.241875	-0.955739
-0.61418	-0.431776	0.66057
0.322721	0.94415	-0.0665646
0.613829	-0.160379	0.772977
0.518189	0.743692	-0.422377
0.164003	0.728535	-0.665086
0.917224	-0.325317	0.229934
0.857319	0.512898	-0.0440446
-0.482583	-0.469576	-0.739332
-0.316693	0.198296	-0.927569
-0.0995024	-0.279762	-0.954899
-0.811888	0.491462	-0.315125
-0.212557	-0.581941	-0.784961
-0.549313	-0.324556	-0.770012
-0.362511	0.898084	0.249061
0.324983	-0.851945	-0.41058
0.338593	0.0132324	0.94084
0.165815	-0.157077	0.973567
-0.516707	-9.90461e-05	-0.856162
-0.840335	-0.140129	-0.523641
0.220727	-0.133735	0.966123
0.204399	0.89571	-0.394872
-0.841628	0.526209	-0.121519
0.146559	-0.41246	-0.899109
-0.149277	0.965629	-0.212784
-0.672714	-0.0317669	0.73922
-0.854786	0.337425	-0.394317
-0.871069	-0.0208949	-0.490715
